id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43704608,JustInn Single/Double Room(804)正旅館雙人/單人房可月租尖沙咀正中心,30077570,Just Inn,,Yau Tsim Mong,22.29868,114.17274,Private room,582,3,1,2022-09-16,0.30,8,80,1,
45789650,Studio Executive,364613491,Purple,,Wan Chai,22.28436,114.19235,Entire home/apt,2059,1,0,,,4,296,0,
45789739,Studio Premier,364613491,Purple,,Wan Chai,22.28479,114.19099,Entire home/apt,2389,1,0,,,4,0,0,
43054303,A 2ppl Double Bed PCE Studio 3min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27573,114.18053,Private room,340,28,0,,,29,352,0,
43732031,月租房：市區中心  時尚溫馨彩色 無窗單人間   私人浴室&衛生間,116364906,Kiki,,Yau Tsim Mong,22.30798,114.17052,Entire home/apt,558,30,0,,,23,90,0,
43060101,Science Park Tolo Harbour,36501975,Victor,,Tai Po,22.42907,114.20636,Entire home/apt,1200,60,0,,,2,358,0,
43063860,Super Designer Space 網紅/2睡房16+，smart tv/Netflix. 海,102345449,Jin,,Wan Chai,22.28216,114.18411,Entire home/apt,5298,1,20,2022-11-20,0.91,10,360,9,
43732438,月租房：佐敦地鐵口&高鐵站 購物+美食 酷炫個性&清新時尚 無窗大床,116364906,Kiki,,Yau Tsim Mong,22.31167,114.17192,Entire home/apt,620,30,1,2020-07-18,0.03,23,90,0,
43065813,北角地鐵站，設計師民宿 Interior Stylist Studio in NP,102345449,Jin,,Eastern,22.2916,114.19836,Entire home/apt,880,1,34,2022-10-14,1.04,10,331,9,
45805490,"150 Sq ft STUDIO ON HENNESSY ROAD, HONGKONG",156409670,Tushita,,Wan Chai,22.28066,114.18153,Entire home/apt,530,25,0,,,94,364,0,
45807571,超高性價比！銅鑼灣地鐵站步行2分鐘！Y06,366329206,Yumi,,Wan Chai,22.28486,114.19121,Entire home/apt,475,28,1,2021-02-19,0.04,21,143,0,
43732647,月租房#浪漫滿屋&地鐵口&西九龍高鐵站&尖沙咀&廟街 有窗豪華大床,116364906,Kiki,,Yau Tsim Mong,22.31177,114.17204,Entire home/apt,726,30,8,2021-01-09,0.26,23,90,0,
43735091,月租：The transportation is convenient window big bed,116364906,Kiki,,Yau Tsim Mong,22.31043,114.17201,Private room,744,30,4,2020-12-09,0.13,23,90,0,
45817241,旺角區經濟大床房Budget Double Rm@Mong Kok2102,24358640,Janis,,Yau Tsim Mong,22.31566,114.17034,Private room,368,15,0,,,41,129,0,
43073903,New Ensuite Studio - B,57169226,Ace,,Yau Tsim Mong,22.2952,114.17225,Entire home/apt,319,30,2,2021-12-09,0.11,9,112,0,
43073941,Newly renovated !17J Explore like local,6067974,Wilson,,Eastern,22.2897,114.19281,Entire home/apt,1200,30,0,,,53,296,0,
43761206,"299sq.ft., 1-bedroom@Victoria Harbour, CWB",138649185,Apac,,Wan Chai,22.28416,114.187,Private room,1300,28,0,,,138,364,0,
43080671,A 2ppl Double Bed 46113Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.2791,114.18111,Private room,320,28,2,2022-05-01,0.08,29,304,1,
45830776,設計師民宿 Interior Designer Studio in northpoint北角地鐵站,102345449,Jin,,Eastern,22.2916,114.19796,Entire home/apt,880,1,38,2022-11-29,1.45,10,331,21,
43763178,"DUPLEX 1BR@VICTORIA HARBOUR, CWB",138649185,Apac,,Wan Chai,22.28399,114.18561,Private room,2250,28,0,,,138,364,0,
43081842,A 1ppl Single Bed PataC Suite 2min CWB MTR,25048995,Moey,,Wan Chai,22.28057,114.18636,Private room,280,28,0,,,29,362,0,
43102786,Tin Hau Room in Flat Share apartment,67709885,Steven,,Central & Western,22.2864,114.14445,Private room,130,29,0,,,255,364,0,
43809972,旺角區經濟大床房Budget Double Rm for 1-2@Mong Kok1702,24358640,Janis,,Yau Tsim Mong,22.3175,114.16869,Private room,141,8,0,,,41,293,0,
45834132,3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.30872,114.18422,Entire home/apt,2086,1,0,,,46,16,0,
45839165,Sunlight Studio w/ Netflix😉 🖥(9分鐘到太子奧運),46256565,Ken,,Yau Tsim Mong,22.3234,114.16161,Entire home/apt,362,28,27,2022-04-08,1.02,1,225,1,
43850683,New! Cosy Modern Bright Bedroom next to MTR,234047514,Mary,,Kowloon City,22.30753,114.18544,Private room,393,28,0,,,5,230,0,
45858095,灣仔- female single capsule in share apt女性太空艙（3人房）,50172398,Gloria,,Wan Chai,22.27495,114.16828,Shared room,120,28,1,2022-08-30,0.26,47,364,1,
43105897,Hk island 2 bedroom for rent,343093242,Diwan Amit,,Eastern,22.27994,114.22316,Entire home/apt,1400,14,0,,,1,365,0,
43107411,尖沙咀中心地段 地鐵上蓋 兩人房 #獨立浴室 #乾淨整潔#交通方便 #適合閨蜜朋友旅行  801房,326920595,Anna,,Yau Tsim Mong,22.29612,114.17225,Private room,510,1,0,,,4,295,0,
43853381,"CWB STUDIO, 200 sq.ft. W/D NETFLIX SERVICE",138649185,Apac,,Wan Chai,22.28007,114.18233,Entire home/apt,670,28,0,,,138,364,0,
45870387,旺角區經濟大床房Budget Double Rm@Mong Kok2102,24358640,Janis,,Yau Tsim Mong,22.31599,114.16902,Private room,228,10,0,,,41,39,0,
43857682,New! Quiet Cozy Bright Apt...1 min time MTR,234047514,Mary,,Kowloon City,22.30569,114.18399,Entire home/apt,1788,30,0,,,5,365,0,
45891545,"MAGNIFICENT VICTORIA HARBOUR VIEWS, STUDIO IN CWB",156409670,Tushita,,Wan Chai,22.2859,114.19219,Entire home/apt,1060,28,0,,,94,364,0,
43864155,「舒適」城市中舒適體驗， 媲美酒店設備 Comfortable experience in here,83828357,Jennifer,,Wan Chai,22.27885,114.17913,Entire home/apt,343,28,5,2022-12-01,0.26,3,50,1,
43131541,尖沙咀中心地段 地鐵上蓋 兩人房 #獨立浴室 #乾淨整潔#交通方便 #適合閨蜜朋友情侶旅行  803,326920595,Anna,,Yau Tsim Mong,22.29771,114.17354,Private room,500,1,0,,,4,22,0,
43956399,初夏特優油尖旺市區溫馨便利大床房,5792353,Tony,,Yau Tsim Mong,22.29656,114.17141,Private room,700,1,0,,,1,365,0,
43135774,Great location SoHo apartment,76263915,Jess,,Central & Western,22.28228,114.15081,Entire home/apt,801,1,5,2022-11-20,1.67,5,43,5,
43145919,2BR Entire apt 7-12min walk to 2MTRline 全屋家電太子兩房一廳,249337619,Wini,,Yau Tsim Mong,22.32154,114.16604,Entire home/apt,680,14,17,2022-12-01,0.56,1,98,10,
45900076,地鐵旺角站步行10秒！性價比超高現代風studio！Y03,366329206,Yumi,,Yau Tsim Mong,22.31918,114.16826,Entire home/apt,489,28,0,,,21,143,0,
45900213,限時特惠現代單間，旺角地鐵站步行10秒 #21,366329206,Yumi,,Yau Tsim Mong,22.31811,114.16796,Entire home/apt,459,28,0,,,21,143,0,
45900327,現代風studio，地鐵銅鑼灣站步行3分鐘 Y27,366329206,Yumi,,Wan Chai,22.28091,114.18398,Entire home/apt,489,90,0,,,21,365,0,
43990039,160sq.ft. STUDIO ON QUEENS ROAD WEST - HK,138649185,Apac,,Central & Western,22.28743,114.14842,Entire home/apt,450,28,0,,,138,364,0,
45942492,2Bedroom Mongkok MTR E1 exit,131136883,Belinda,,Yau Tsim Mong,22.3175,114.1697,Entire home/apt,640,28,35,2022-12-01,1.33,1,275,9,
43147556,Regal Hongkong,343514338,Baihao,,Sham Shui Po,22.33475,114.1398,Entire home/apt,1483,1,0,,,1,0,0,
43151700,Toms Guesthouse,343543823,Sade,,Kowloon City,22.31944,114.17878,Private room,1801,1,0,,,1,90,0,
43151707,Shine Inn,343543850,Michael,,Yau Tsim Mong,22.29958,114.17271,Private room,1855,1,0,,,1,90,0,
43153737,"APT at Central, HK, 33% discount for June and July",169383161,Mike,,Central & Western,22.28249,114.15228,Private room,900,30,0,,,1,179,0,
45964390,A 2ppl DoubleBed HKManStudio 1min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27908,114.18504,Private room,380,3,2,2022-12-13,1.07,29,47,2,
45964600,A 2ppl DoubleBed HKManStudio 1min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27964,114.18617,Private room,397,28,0,,,29,362,0,
44023896,"900尺大屋，分租獨立房間, 上水市中心，6分鐘火車站",101779290,Dorothy,,North,22.50713,114.12814,Private room,5000,30,1,2022-08-10,0.22,6,90,1,
43158940,Chic studio all to yourself private bath & kitchen,12526206,Mrs,,Yau Tsim Mong,22.32282,114.16865,Entire home/apt,228,90,0,,,4,267,0,
43167140,{Family & Fds} 3BR2WR Cozy Apt 2min to MTR #00dS,259890228,Maggie,,Sham Shui Po,22.33235,114.16318,Entire home/apt,1155,3,0,,,4,74,0,
43167340,"{COZY} Quiet Double Room, 2min to SSP MTR #01dS",259890228,Maggie,,Sham Shui Po,22.33102,114.16501,Private room,424,3,0,,,4,82,0,
43191208,"Grand Luxe Suite, Princeton Residence, excl.",243798969,Princeton,,Eastern,22.29082,114.19655,Entire home/apt,944,28,1,2020-07-07,0.03,8,141,0,
43191523,"Cozy Suite, Princeton Residence incl.",243798969,Princeton,,Eastern,22.29128,114.19647,Entire home/apt,987,28,0,,,8,141,0,
43191556,"Princeton Studio, Princeton Residence, incl.",243798969,Princeton,,Eastern,22.29225,114.19833,Entire home/apt,867,28,0,,,8,141,0,
43191876,"Urban Suite, Princeton Residence, incl..",243798969,Princeton,,Eastern,22.29157,114.19636,Entire home/apt,880,28,0,,,8,141,0,
43192003,Newly renovated! Grand Promenade!,6067974,Wilson,,Eastern,22.28409,114.2232,Entire home/apt,1200,30,0,,,53,297,0,
43210336,Chic Studio - C,57169226,Ace,,Yau Tsim Mong,22.29686,114.17109,Entire home/apt,290,30,4,2021-10-30,0.14,9,339,0,
45965273,Cosy flat near the Kite Surf beach on Lantau,141957289,Mel,,Islands,22.22258,113.9141,Entire home/apt,650,2,75,2022-11-26,2.98,1,28,42,
44052298,Superb Location Apt in CWB/2BR+Cozy+Spacious+Quiet,29005537,Andrea,,Wan Chai,22.27851,114.18474,Entire home/apt,1130,21,9,2022-10-03,0.33,4,336,2,
44090051,Private and Cozy Room for 2 ppl near MTR- B2,4650574,Muriel,,Yau Tsim Mong,22.32441,114.17101,Entire home/apt,330,182,0,,,10,365,0,
45998725,"Tai Ping Shan Street, Sheung Wan",207908368,Ann,,Central & Western,22.28349,114.14824,Entire home/apt,550,2,2,2021-12-26,0.12,3,0,1,
46013960,Studio two - private quiet apt 3 min to Jordan MTR,3820308,David,,Yau Tsim Mong,22.30647,114.17008,Entire home/apt,450,1,4,2022-11-20,0.82,13,334,4,
46046196,"STUDIO WITH 250 sq ft , MERCER STREET, SHEUNG WAN",156409670,Tushita,,Central & Western,22.28428,114.15269,Entire home/apt,750,26,0,,,94,364,0,
43210776,Deluxe Double Room,343900355,Xi Hotel,,Yau Tsim Mong,22.29697,114.17423,Private room,1800,1,0,,,3,364,0,
43210777,Deluxe King Room,343900355,Xi Hotel,,Yau Tsim Mong,22.29697,114.17423,Private room,2000,1,0,,,3,364,0,
44090216,Private and Cozy Room for 2 ppl near MTR- B2,34074603,Ben,,Yau Tsim Mong,22.3239,114.17261,Entire home/apt,330,182,0,,,6,365,0,
44103406,佐敦地鐵站2分鐘loft 裝修床位,50172398,Gloria,,Yau Tsim Mong,22.30792,114.17095,Shared room,237,7,2,2022-07-15,0.07,47,341,1,
44106875,Studio at Yee Woo street in the heart of Hong Kong,138649185,Apac,,Wan Chai,22.27939,114.1873,Entire home/apt,1500,15,0,,,138,364,0,
46524028,CHIC & PREMIUM STUDIO APARTMENT AT SALISBURY ROAD,138649185,Apac,,Yau Tsim Mong,22.29368,114.17514,Entire home/apt,2935,30,0,,,138,364,0,
46073047,Comfortable & Stylish flat to enjoy the best of HK,81417375,David,,Central & Western,22.28617,114.14105,Entire home/apt,750,5,4,2022-10-02,0.18,1,20,2,
44123551,Urbanwood Ap Lei Chau - Standard Room,349421715,Urbanwood,,Southern,22.24324,114.15745,Private room,400,30,2,2020-12-13,0.08,2,332,0,
46075375,Hong Kong's Finest: Luxurious 'Junk Boat',14297717,Eric,,Sai Kung,22.36659,114.26924,Entire home/apt,24429,1,0,,,1,365,0,
46092223,Super location private 1BR 5 min to Jordan/YMT MTR,3820308,David,,Yau Tsim Mong,22.30936,114.17019,Entire home/apt,449,1,6,2022-11-12,0.26,13,344,5,
46715736,不向海兩房一廳_家庭5,46439433,Kennis,,Islands,22.21081,114.03077,Entire home/apt,1686,1,0,,,7,81,0,
44153641,211d1 尖沙咀地鐵口的超值床位，男女分開不同房間,99505769,Cc,,Yau Tsim Mong,22.29914,114.17112,Private room,85,30,2,2021-10-20,0.13,8,365,0,
46804107,F15A City Views 2 bedrooms Apartment,378189280,Yin Hung Bonnie,,Yau Tsim Mong,22.31996,114.17006,Entire home/apt,1000,28,0,,,4,364,0,
46856746,#32 油麻地獨立衛生間學生公寓，地鐵站步行３分鐘！,366329206,Yumi,,Kowloon City,22.31928,114.18057,Private room,299,300,0,,,21,365,0,
46093649,超高性價比！銅鑼灣地鐵站步行2分鐘！Y07,366329206,Yumi,,Wan Chai,22.25801,114.19017,Entire home/apt,400,30,0,,,21,364,0,
44204917,Spacious New 3BR Apt. 5min from Jordan MTR,2657469,Keith,,Yau Tsim Mong,22.30225,114.172,Entire home/apt,2360,3,14,2022-11-19,0.48,2,44,10,
46099895,Close to Tin Shui Wai station 1bd+bal  flat at 2Fl,292752610,Hongxiu,,Yuen Long,22.44551,113.9865,Entire home/apt,570,1,5,2021-04-29,0.20,2,180,0,
46856905,#12 油麻地獨立衛生間學生公寓，地鐵站步行３分鐘！,366329206,Yumi,,Kowloon City,22.31752,114.17861,Private room,299,300,1,2021-03-06,0.05,21,364,0,
46860868,超高性價比！銅鑼灣地鐵站步行2分鐘！Y08,366329206,Yumi,,Wan Chai,22.25765,114.19129,Entire home/apt,575,30,0,,,21,0,0,
46867149,Cozy/Luminous New Flat (central HK) - 2 Bedrooms,90111902,Naresh,,Central & Western,22.2813,114.15333,Entire home/apt,1050,8,9,2022-09-01,0.37,1,11,6,
46115212,*New* Brightly lit open studio in PoHo with views!,7784788,Zoe,,Central & Western,22.28355,114.14691,Entire home/apt,1643,14,2,2021-12-18,0.13,1,305,0,
44269997,DOUBLE ROOM DHILLON HOSTEL  TST free WIFI,124799035,Dhillon Hostel,,Yau Tsim Mong,22.2961,114.17397,Private room,499,1,2,2021-04-02,0.08,2,365,0,
46183296,Newly renovated Studio Flat!! Near Quarry Bay MTR,6067974,Wilson,,Eastern,22.29081,114.21056,Entire home/apt,800,30,1,2022-03-09,0.10,53,358,1,
46901277,官塘，近丽港城38座则，特色天台迷人海景,378893120,Wai Chun,,Kwun Tong,22.30374,114.22802,Entire home/apt,550,30,0,,,1,356,0,
44365942,"Bright, airy 1-bed flat with beautiful views of HK",13117714,Kimberly,,Central & Western,22.2838,114.1486,Entire home/apt,600,14,0,,,1,0,0,
46904517,A 2ppl Double Bed 4617 Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.28087,114.18143,Private room,360,28,3,2022-06-05,0.32,29,324,3,
46185910,Newly renovated Studio (404) Fortress Hill MTR,6067974,Wilson,,Eastern,22.28897,114.19251,Entire home/apt,800,28,1,2022-11-14,0.75,53,325,1,
46198183,不向海兩房一廳_家庭4,46439433,Kennis,,Islands,22.21053409902494,114.02963194996119,Entire home/apt,1814,1,0,,,7,81,0,
44381801,Urbanwood Apleichau - Superior Room,349421715,Urbanwood,,Southern,22.24526,114.15612,Private room,500,30,0,,,2,332,0,
46203920,居家隔离【尖沙咀&Shopping and sightseeing】地鐵口/海港城/維多利亞,116364906,Kiki,,Yau Tsim Mong,22.31182,114.17158,Entire home/apt,608,1,0,,,23,90,0,
46227677,奧思旅館 Oasis Apartments (01) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.3123,114.17097,Private room,486,1,0,,,53,0,0,
46949572,"Come to us! $4000/m ,TST, 1min MTR, #尖沙咀 #學生 #交通方便",378936008,Jenny,,Yau Tsim Mong,22.29741,114.17264,Private room,400,2,0,,,1,90,0,
44451636,"Overlooking Park View, Premium Studio @CWB",138649185,Apac,,Wan Chai,22.28446,114.19043,Entire home/apt,700,30,0,,,138,364,0,
46951336,Victoria Harbour View perfect apartment,365695219,柒柒,,Yau Tsim Mong,22.29973,114.18553,Entire home/apt,5898,2,0,,,1,365,0,
46227813,奧思旅館 Oasis Apartments (02) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31259,114.16953,Private room,220,1,0,,,53,0,0,
44453015,A 2ppl Double Bed PochiStudio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27751,114.18085,Private room,350,3,0,,,29,88,0,
44453457,A 2ppl Double Bed PochiStudio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27775,114.17914,Private room,350,28,1,2021-04-04,0.05,29,354,0,
46227889,奧思旅館 Oasis Apartments (03) - 標準三人房 Triple Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31404,114.16916,Private room,260,1,0,,,53,0,0,
46227990,奧思旅館 Oasis Apartments (06) - 標準單人房 Single Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31273,114.16914,Private room,190,1,0,,,53,0,0,
47012317,studio flat in YL,224966224,Queenie,,Yuen Long,22.43885,114.03281,Entire home/apt,700,2,1,2022-08-29,0.26,1,59,1,
47034508,3-bedroom apartment check in & out 2pm (24hr stay),56570136,The Grand Blossom,,Kowloon City,22.30867,114.18553,Entire home/apt,1000,1,2,2020-12-27,0.08,46,0,0,
46228127,奧思旅館 Oasis Apartments (08) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31283,114.16946,Private room,200,1,0,,,53,0,0,
44464840,尖沙咀地鐵站B1出口側特色巴士旅館,50172398,Gloria,,Yau Tsim Mong,22.29736,114.17175,Private room,543,1,2,2022-11-25,0.51,47,365,2,
46228198,奧思旅館 Oasis Apartments (09) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31431,114.17119,Private room,220,1,0,,,53,0,0,
46228253,奧思旅館 Oasis Apartments (10) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31254,114.17112,Private room,220,1,1,2021-03-01,0.05,53,0,0,
46246603,奧思旅館 Oasis Apartments (07) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31304,114.1695,Private room,260,1,0,,,53,0,0,
47034860,3-bedroom near Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30857,114.18551,Entire home/apt,900,1,19,2022-07-31,0.78,46,0,6,
44473769,尖沙咀H出口1分鐘，交通方便，所以目的地都是半小時到達！,11643814,Gordon,,Yau Tsim Mong,22.29788,114.17265,Entire home/apt,350,28,0,,,5,141,0,
47084195,Luxury Family Home in heart of Central/SOHO,209711453,Jem,,Central & Western,22.28451,114.15286,Entire home/apt,2167,5,9,2022-12-16,0.61,1,6,8,
46247578,到港隔离/居家隔离【旺角】鄰近地鐵站 女人街 朗豪坊 大床房,116364906,Kiki,,Yau Tsim Mong,22.31012,114.17193,Private room,460,1,0,,,23,90,0,
44481838,"銅鑼灣精緻裝修雙床房可住2人,兩分鐘地鐵SOGO和時代廣場",25048995,Moey,,Wan Chai,22.28079,114.18241,Private room,272,28,0,,,29,364,0,
46248725,【月租房】佐敦地鐵站#廟街#尖沙咀#西九龍高鐵站 清新時尚 無窗大床,116364906,Kiki,,Yau Tsim Mong,22.30128,114.17585,Entire home/apt,670,30,0,,,23,90,0,
44481945,Cosy Studio located in TaiHang,24003978,Michelle,,Wan Chai,22.27933,114.19039,Entire home/apt,4000,14,0,,,1,90,0,
44541443,Loft in Kennedy Town Sea View & Roof Top,360378580,Ludovic,,Central & Western,22.28272,114.12297,Entire home/apt,1300,5,21,2022-12-01,0.80,1,356,15,
46323391,Lovely and cosy apartment in the heart of K-TOWN,4785288,Alexandra,,Central & Western,22.2799,114.12846,Entire home/apt,700,90,0,,,1,365,0,
46343317,#31 油麻地獨立衛生間學生公寓，地鐵站步行３分鐘！,366329206,Yumi,,Kowloon City,22.31933,114.17854,Private room,299,300,0,,,21,365,0,
46361329,sea view shared flat in sheung wan/Central/HKU,375221609,Brandy,,Central & Western,22.28774,114.1506,Private room,150,1,0,,,1,0,0,
47084796,3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.30687,114.18341,Entire home/apt,2057,1,22,2021-08-14,0.91,46,40,0,
47086136,旺角區經濟大床房Budget Double Room@Mong Kok2102,24358640,Janis,,Yau Tsim Mong,22.31771,114.16932,Private room,288,10,0,,,41,314,0,
47143510,Single room in shared flat near Choi Hung MTR,380818197,Jessica,,Kwun Tong,22.33175,114.22664,Private room,1000,1,0,,,1,365,0,
47160065,3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.30655,114.18486,Entire home/apt,1100,1,33,2022-05-03,1.35,46,0,3,
47182436,Castle Villa Luxury Vacation House 豪華渡假屋別墅/獨立屋,380621393,ECrent Worldwide Company,,Tuen Mun,22.3773,113.98591,Entire home/apt,32000,1,1,2021-01-01,0.04,8,365,0,
44541749,HILLIER STRT/ 150SQFT. STUDIO WITH ELEVATOR,138649185,Apac,,Central & Western,22.28631,114.15246,Entire home/apt,505,28,0,,,138,364,0,
47187060,九龍.宽敞的空间,110335134,竣元,,Kowloon City,22.32732,114.17865,Entire home/apt,1000,1,0,,,1,2,0,
46382786,A Long Term Staying Apartment 4 BR 4 BT 長租4套厠公寓,260919971,Zyla,,Yau Tsim Mong,22.3044,114.17354,Entire home/apt,2828,28,2,2021-07-25,0.11,1,365,0,
44622631,旺角區經濟大床房Budget Double Rm@Mong Kok1702,24358640,Janis,,Yau Tsim Mong,22.31749,114.17043,Private room,168,8,0,,,41,314,0,
46389592,Full House 4BR/4T for 8-16pax 整套公寓4套房(8-13人住),298278270,Golden,,Yau Tsim Mong,22.30447,114.1718,Entire home/apt,1605,1,1,2022-07-30,0.20,1,0,1,
47244138,旺角區經濟家庭房Budget Family Rm@Mong Kok1706,24358640,Janis,,Yau Tsim Mong,22.3161,114.17047,Private room,298,7,0,,,41,296,0,
47244474,旺角區經濟大床房Budget Double Rm@Mong Kok2101,24358640,Janis,,Yau Tsim Mong,22.31597,114.17014,Private room,488,15,0,,,41,105,0,
44631397,佐敦地鐵站1分鐘-loft 裝修私人房衛浴-特大雙人上下床最多可睡4位,50172398,Gloria,,Yau Tsim Mong,22.30594,114.17086,Private room,350,1,3,2022-08-17,0.11,47,317,2,
47248640,2 bedrooms. Gal only (to share w/ another gal),381554404,C,,Kowloon City,22.30809,114.18806,Shared room,130,180,0,,,2,365,0,
47286590,Huge Private Rooftop 2 bedroom Wan Chai MTR A2,15543657,Paul,,Wan Chai,22.27688,114.1738,Entire home/apt,1671,7,4,2022-11-20,0.42,1,295,4,
47322379,油麻地｜3分鐘到地鐵一房一客廳獨立衛浴｜提供清潔維修家具WiFi匙卡系統24CCTV非代理可長短租,10428889,Theshanghai,,Yau Tsim Mong,22.31368,114.17013,Private room,384,30,0,,,8,363,0,
46401938,"銅鑼灣時代廣場Cozy, warm new renovated studio for 1p / 2p",198109516,Apple,,Wan Chai,22.2774,114.18919,Private room,300,60,0,,,58,325,0,
46404313,地鐵旺角站步行10秒！特惠現代風studio！Y03,366329206,Yumi,,Yau Tsim Mong,22.31741,114.17015,Entire home/apt,489,28,1,2022-08-13,0.23,21,143,1,
46422280,Open plan studio with sea view in Kennedy Town,2193579,Richard,,Central & Western,22.28456,114.13112,Entire home/apt,888,3,1,2021-06-19,0.05,1,33,0,
44635348,Tong Fuk Home with a sea-view,153491805,Scott,,Islands,22.22816,113.93341,Entire home/apt,1643,4,54,2022-10-18,1.95,1,27,18,
46461528,"POPLAR STREET STUDIO, KOWLOON",138649185,Apac,,Central & Western,22.28156,114.16254,Entire home/apt,600,28,0,,,138,364,0,
47348355,Cozy and fully furnished apt Sheung Wan,4481461,Simon,,Central & Western,22.2872,114.14861,Entire home/apt,2500,1,0,,,9,364,0,
47454474,F5A 城市景觀2間臥室的公寓,378189280,Yin Hung Bonnie,,Yau Tsim Mong,22.3191,114.17036,Entire home/apt,1000,28,0,,,4,364,0,
44639895,Cozy Quiet studio at Qurray Bay,12584852,Elly,,Eastern,22.28231,114.21227,Entire home/apt,280,30,5,2022-08-20,0.25,1,75,1,
47456248,F11A 城市景觀2間臥室的公寓,378189280,Yin Hung Bonnie,,Yau Tsim Mong,22.31912,114.16973,Entire home/apt,1000,28,0,,,4,364,0,
47459615,Private Room|Stunning sunset&sea view with balcony,56229850,Jo-Hannah,,Islands,22.22925,114.11059,Private room,1000,1,6,2022-09-20,0.40,1,0,4,
46471893,被180度海景包圍，彷如時光倒流的設計師之家,375687591,Chi Hang,,Islands,22.21226,114.03018,Entire home/apt,2026,1,241,2022-12-20,9.49,1,171,115,
44648119,"Soho Luxury Apt, All New Renos *5A",14861546,Tane Residence,,Central & Western,22.28483,114.15193,Entire home/apt,513,30,0,,,114,136,0,
46502112,580sq.ft 1BR WITH BALCONY VIEW @ HOLLYWOOD ROAD-HK,138649185,Apac,,Central & Western,22.28281,114.15192,Entire home/apt,1700,30,0,,,138,364,0,
44648203,"Soho Luxury Apt, All New Renos *5B",14861546,Tane Residence,,Central & Western,22.28306,114.15247,Entire home/apt,513,30,0,,,114,168,0,
47479620,Deluxe Suite 3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.30889,114.18338,Entire home/apt,2057,1,4,2022-10-21,0.18,46,0,2,
44653005,Chic Studio - B,57169226,Ace,,Yau Tsim Mong,22.29732,114.17147,Entire home/apt,343,30,1,2020-10-31,0.04,9,133,0,
48760036,尖沙咀共享住宿-女生專用 Tsim Sha Tsui Coliving apt for female,224421162,Etoiletst,,Yau Tsim Mong,22.29831,114.17138,Shared room,284,28,1,2022-09-15,0.30,7,190,1,
44653032,屯門邁亞美海灣MIAMI BEACH TOWERS,49334693,Katty,,Tuen Mun,22.37157,113.97057,Private room,220,3,4,2021-06-05,0.14,1,0,0,
48791750,3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.30655,114.18337,Entire home/apt,1000,1,4,2022-07-03,0.19,46,0,2,
47502239,"Wknd escape - stylish studio, private terrace",16940659,Katerina,,Islands,22.22901,114.11369,Entire home/apt,988,3,65,2022-11-07,2.88,1,326,34,
47502710,Arts Villa,255461500,Ricky,,Kowloon City,22.31412,114.19067,Private room,688,1,0,,,1,90,0,
47552228,旺角區經濟單人房Budget Single Rm@Mong Kok0121,24358640,Janis,,Yau Tsim Mong,22.31794,114.17071,Private room,268,10,0,,,41,352,0,
47735717,F16B City Views 2 bedrooms Apartment,378189280,Yin Hung Bonnie,,Yau Tsim Mong,22.31946,114.17084,Entire home/apt,1000,28,0,,,4,364,0,
47735938,[銅鑼灣免佣單人套房出租-銅鑼灣港鐵站C出口1分鐘到],384604993,All,,Wan Chai,22.27954,114.1822,Private room,5300,28,0,,,1,364,0,
47751813,佐敦服務式公寓(A7) Jordan Service Apartment (A7),166183091,Pineapple,,Yau Tsim Mong,22.30559,114.17341,Entire home/apt,209,28,0,,,53,0,0,
48817382,Newly renovated 901@ Explore like local,6067974,Wilson,,Eastern,22.28948,114.1925,Entire home/apt,1000,30,1,2022-11-24,1,53,358,1,
44654353,New Ensuite Studio - C,57169226,Ace,,Yau Tsim Mong,22.29592,114.17308,Entire home/apt,330,30,3,2020-10-31,0.11,9,22,0,
48857625,Superior Room,390756526,Rosedale Hotel Hong Kong,,Wan Chai,22.27873,114.18907,Private room,626,1,0,,,1,91,0,
